 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 214, arg: 140733614226928
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 200, arg: 139646634041408
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140733614227264
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614222880
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 41, arg: 140733614227232
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 214, arg: 140733614228400
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 200, arg: 139646634041408
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140733614228736
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614224288
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614224288
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140733614228720
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614216784
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614214784
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614216592
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614217040
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614217024
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614216656
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614216656
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 201, arg: 140733614221168
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 215, arg: 140733614220528
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140733614221376
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614217040
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614216384
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614217040
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614216912
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614216656
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614216656
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 201, arg: 140733614221168
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140733614221440
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614217008
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614216784
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614216560
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614215616
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140733614216128
