 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 214, arg: 140735535301296
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 200, arg: 140546232557632
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140735535301632
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535297248
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 41, arg: 140735535301600
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 214, arg: 140735535302768
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 200, arg: 140546232557632
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140735535303104
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535298656
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535298656
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140735535303088
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535291152
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535289152
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290960
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535291408
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535291392
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535291024
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535291024
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 201, arg: 140735535295536
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 215, arg: 140735535294896
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140735535295744
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535291408
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290752
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535291408
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535291280
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535291024
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535291024
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 201, arg: 140735535295536
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140735535295808
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535291376
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535291152
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290928
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535289984
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290496
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290448
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290912
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290128
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290128
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290128
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290128
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290128
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535289936
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290480
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290656
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290912
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290912
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290720
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290240
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290704
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290704
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290704
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290704
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290704
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290704
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290704
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290704
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290688
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290608
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290448
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535281344
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290960
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290528
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140735535295200
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290512
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 78, arg: 140735535295088
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140735535295216
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290960
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290864
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140735535295328
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140735535295328
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290944
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290736
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290752
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535291008
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290688
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535291408
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535296576
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535296576
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535295952
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535290080
 memmap_init_zone_device initialised 10387456 pages in 84ms
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 74, arg: 140735535302544
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140735535303072
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535298656
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535299536
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535299584
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535298736
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140735535298736
