 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 214, arg: 140734199889728
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 200, arg: 140145173209152
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140734199890064
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140734199885680
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 41, arg: 140734199890032
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 214, arg: 140734199891200
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 200, arg: 140145173209152
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140734199891536
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140734199887088
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140734199887088
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140734199891520
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140734199879584
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140734199877584
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140734199879392
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140734199879840
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140734199879824
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140734199879456
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140734199879456
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 201, arg: 140734199883968
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 215, arg: 140734199883328
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140734199884176
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140734199879840
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140734199879184
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140734199879840
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140734199879712
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140734199879456
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140734199879456
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 201, arg: 140734199883968
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140734199884240
