 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 214, arg: 140727602629328
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 200, arg: 139662232657984
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140727602629664
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602625280
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 41, arg: 140727602629632
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 214, arg: 140727602630800
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 200, arg: 139662232657984
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140727602631136
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602626688
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602626688
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140727602631120
 nvidia-uvm: Loaded the UVM driver, major device number 509.
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602619184
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602617184
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618992
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602619440
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602619424
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602619056
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602619056
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 201, arg: 140727602623568
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 215, arg: 140727602622928
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140727602623776
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602619440
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618784
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602619440
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602619312
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602619056
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602619056
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 201, arg: 140727602623568
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140727602623840
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602619408
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602619184
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618960
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618016
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618528
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618480
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618944
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618160
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618160
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618160
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618160
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618160
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602617968
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618512
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618688
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618944
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618944
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618752
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618272
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618736
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618736
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618736
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618736
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618736
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618736
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618736
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618736
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618720
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618640
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618480
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602609376
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618992
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618560
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140727602623232
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618544
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 78, arg: 140727602623120
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140727602623248
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618992
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618896
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140727602623360
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140727602623360
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618976
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618768
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618784
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602619040
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618720
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602619440
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602624608
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602624608
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602623984
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602618112
 memmap_init_zone_device initialised 10387456 pages in 84ms
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 74, arg: 140727602630576
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 43, arg: 140727602631104
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602626688
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602627568
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602627616
 --follow ioctl 1. nvidia_ioctl in nv.c cmd: 42, arg: 140727602626768
